"","Connective","SENT_ID","chi_surp","OOV","seq_len","TARGET_WORD","freq","chi_surp_llama2Chinese7B","OOV_llama2Chinese7B","seq_len_llama2Chinese7B","Plausibility","Z_Surp","Z_Surp_llama"
"1405","ConnectiveH",145,8.44,1,38,"安全",5.61,5.28,0,26,"Implausible",-0.0809158518614843,-0.366797429239256
"1406","ConnectiveN",146,4.64,1,38,"取消",5.05,5.61,0,24,"Plausible",-0.883926095583943,-0.298657881328895
"1407","ConnectiveN",147,8.57,1,38,"担心",5.16,12.11,0,22,"Implausible",-0.0534444487867685,1.0434847290267
"1408","ConnectiveH",148,9.22,1,37,"车辆",4.74,12.75,0,24,"Plausible",0.0839125665868101,1.17563415527709
"1409","ConnectiveH",149,5.55,1,38,"失败",5.11,5.84,0,26,"Implausible",-0.691626274060933,-0.251166681270159
"1410","ConnectiveN",150,3.54,1,40,"独一无二",3.88,2.76,1,27,"Plausible",-1.11637642929308,-0.887135795100194
"1411","ConnectiveN",151,5.01,1,37,"新闻",5.58,5.59,0,24,"Implausible",-0.805738256063599,-0.30278755089922
"1412","ConnectiveH",152,4.09,1,38,"睡",4.96,4.67,0,24,"Plausible",-1.00015126243851,-0.492752351134166
"1413","ConnectiveH",153,7.12,1,38,"容易",5.25,0,1,22,"Implausible",-0.359856252312444,-1.45703019580503
"1414","ConnectiveN",154,3.64,1,38,"绑架",4.52,2.15,0,23,"Plausible",-1.09524458077406,-1.0130907169951
"1415","ConnectiveN",155,4.6,0,38,"烧",4.46,2.77,0,22,"Implausible",-0.892378834991548,-0.885070960315031
"1416","ConnectiveH",156,18.99,1,38,"不走运",2.61,18.77,1,27,"Plausible",2.14849416689429,2.41866469594489
"1417","ConnectiveH",157,18.67,1,37,"牡蛎",3.18,15.8,1,27,"Implausible",2.08087225163345,1.80540876475164
"1418","ConnectiveN",158,13.26,0,37,"迟",4.31,12.36,0,27,"Plausible",0.937639246754898,1.09510559865576
"1419","ConnectiveN",159,9.99,0,37,"瘦",4.16,8.94,0,27,"Implausible",0.246627800183203,0.3889321021302
"1420","ConnectiveH",160,10.02,1,38,"接受",5.47,0,1,24,"Plausible",0.252967354738907,-1.45703019580503
"1421","ConnectiveH",161,12.7,1,38,"专业",5.45,13.56,0,25,"Implausible",0.81930089504843,1.34288577287525
"1422","ConnectiveN",162,8.73,1,37,"舒服",4.56,8.06,0,21,"Plausible",-0.0196334911563491,0.207226641035905
"1423","ConnectiveN",163,9.68,0,38,"摔",4.2,10.75,0,33,"Implausible",0.181119069774266,0.762667198244604
"1424","ConnectiveH",164,0,1,44,"昂贵",4.08,0.32,1,29,"Plausible",-1.8644438668661,-1.39095548267983
"1425","ConnectiveH",165,9.53,1,38,"高兴",5,5.03,0,23,"Implausible",0.149421296995747,-0.418418298868318
"1426","ConnectiveN",166,6.28,1,37,"成功",5.48,2.74,0,23,"Plausible",-0.537363779872145,-0.891265464670519
"1427","ConnectiveN",167,6.65,1,38,"批评",5.05,10.15,0,25,"Implausible",-0.4591759403518,0.638777111134857
"1428","ConnectiveH",168,16.15,1,37,"斜坡",3.31,11.37,1,25,"Plausible",1.54834966895435,0.890686954924676
"1429","ConnectiveH",169,6.58,0,37,"乱",4.86,5.4,0,25,"Implausible",-0.473968234315109,-0.342019411817307
"1430","ConnectiveN",170,4.2,0,37,"输",4.76,5.22,0,23,"Plausible",-0.976906229067596,-0.379186437950231
"1431","ConnectiveN",171,13.62,1,37,"警察",5.31,15.78,0,26,"Implausible",1.01371390142334,1.80127909518132
"1432","ConnectiveH",172,7.37,1,37,"停止",5.05,5.87,0,25,"Plausible",-0.307026631014913,-0.244972176914672
"1433","ConnectiveH",173,8.85,1,44,"适合",5.02,8.59,0,26,"Implausible",0.00572472706646523,0.316662884649515
"1434","ConnectiveN",174,6.49,1,38,"聚会",4.44,5.11,0,24,"Plausible",-0.49298689798222,-0.401899620587018
"1435","ConnectiveN",175,4.63,1,37,"烦人",3.26,3.1,1,26,"Implausible",-0.886039280435844,-0.81693141240467
"1436","ConnectiveH",176,10.06,1,38,"止痛药",3.12,5.06,1,26,"Plausible",0.261420094146512,-0.41222379451283
"1437","ConnectiveH",177,15.2,1,39,"玫瑰",4.34,9.98,1,24,"Implausible",1.34759710802373,0.603674919787095
"1438","ConnectiveN",178,9.61,1,38,"画廊",3.84,12.12,1,28,"Plausible",0.166326775810957,1.04554956381186
"1439","ConnectiveN",179,2.93,1,38,"跑步",3.84,2.12,0,23,"Implausible",-1.24528070525905,-1.01928522135059
"1440","ConnectiveH",180,7.09,0,37,"干",5.52,10.38,0,26,"Plausible",-0.366195806868147,0.686268311193593
